 Fretboard Notes and Frequencies

    Copyright (c)  2010-2023 by Gary J. Teixeira Jr.
    Permission is granted to copy. distribute and/or modify this document
    under the terms of the Attribution-NonCommercial 4.0 International License

    This book is distributed in the hope that it will be useful,
    but WITHOUT ANY WARRANTY; without even the implied warranty of
    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

  You may contact the writer of this document at: ambientmine AT protonmail DOT com

NOTE: In this book/program 440hz is A6, not A4

Banjo, Contrabass

-12 Frets

S   4              3              1

19  B6   987.7666  E7   1318.51   A8   1760

+37 Frets

S   3              2              1

0   F5   349.2282  Bb6  466.1638  D#6  622.254
1   F#5  369.9944  B6   493.8833  E6   659.2551
2   G5   391.9954  C6   523.2511  F6   698.4565
3   G#5  415.3047  C#6  554.3653  F#6  739.9888
4   A6   440       D6   587.3295  G6   783.9909
5   Bb6  466.1638  D#6  622.254   G#6  830.6094
6   B6   493.8833  E6   659.2551  A7   880
7   C6   523.2511  F6   698.4565  Bb7  932.3275
8   C#6  554.3653  F#6  739.9888  B7   987.7666
9   D6   587.3295  G6   783.9909  C7   1046.502
10  D#6  622.254   G#6  830.6094  C#7  1108.731
11  E6   659.2551  A7   880       D7   1174.659
12  F6   698.4565  Bb7  932.3275  D#7  1244.508
13  F#6  739.9888  B7   987.7666  E7   1318.51
14  G6   783.9909  C7   1046.502  F7   1396.913
15  G#6  830.6094  C#7  1108.731  F#7  1479.978
16  A6   880       D7   1174.659  G7   1567.982
17  Bb6  932.3275  D#7  1244.508  G#7  1661.219
18  B6   987.7666  E7   1318.51   A8   1760
19  C6   1046.502  F7   1396.913  Bb8  1864.655

+38 Frets

S   3              2              1

0   F#5  369.9944  B6   493.8833  E6   659.2551
1   G5   391.9954  C6   523.2511  F6   698.4565
2   G#5  415.3047  C#6  554.3653  F#6  739.9888
3   A6   440       D6   587.3295  G6   783.9909
4   Bb6  466.1638  D#6  622.254   G#6  830.6094
5   B6   493.8833  E6   659.2551  A7   880
6   C6   523.2511  F6   698.4565  Bb7  932.3275
7   C#6  554.3653  F#6  739.9888  B7   987.7666
8   D6   587.3295  G6   783.9909  C7   1046.502
9   D#6  622.254   G#6  830.6094  C#7  1108.731
10  E6   659.2551  A7   880       D7   1174.659
11  F6   698.4565  Bb7  932.3275  D#7  1244.508
12  F#6  739.9888  B7   987.7666  E7   1318.51
13  G6   783.9909  C7   1046.502  F7   1396.913
14  G#6  830.6094  C#7  1108.731  F#7  1479.978
15  A6   880       D7   1174.659  G7   1567.982
16  Bb6  932.3275  D#7  1244.508  G#7  1661.219
17  B6   987.7666  E7   1318.51   A8   1760
18  C6   1046.502  F7   1396.913  Bb8  1864.655
19  C#6  1108.731  F#7  1479.978  B8   1975.533

+39 Frets

S   3              2              1

0   G5   391.9954  C6   523.2511  F6   698.4565
1   G#5  415.3047  C#6  554.3653  F#6  739.9888
2   A6   440       D6   587.3295  G6   783.9909
3   Bb6  466.1638  D#6  622.254   G#6  830.6094
4   B6   493.8833  E6   659.2551  A7   880
5   C6   523.2511  F6   698.4565  Bb7  932.3275
6   C#6  554.3653  F#6  739.9888  B7   987.7666
7   D6   587.3295  G6   783.9909  C7   1046.502
8   D#6  622.254   G#6  830.6094  C#7  1108.731
9   E6   659.2551  A7   880       D7   1174.659
10  F6   698.4565  Bb7  932.3275  D#7  1244.508
11  F#6  739.9888  B7   987.7666  E7   1318.51
12  G6   783.9909  C7   1046.502  F7   1396.913
13  G#6  830.6094  C#7  1108.731  F#7  1479.978
14  A6   880       D7   1174.659  G7   1567.982
15  Bb6  932.3275  D#7  1244.508  G#7  1661.219
16  B6   987.7666  E7   1318.51   A8   1760
17  C6   1046.502  F7   1396.913  Bb8  1864.655
18  C#6  1108.731  F#7  1479.978  B8   1975.533
19  D6   1174.659  G7   1567.982  C8   2093.005

+40 Frets

S   3              2              1

0   G#5  415.3047  C#6  554.3653  F#6  739.9888
1   A6   440       D6   587.3295  G6   783.9909
2   Bb6  466.1638  D#6  622.254   G#6  830.6094
3   B6   493.8833  E6   659.2551  A7   880
4   C6   523.2511  F6   698.4565  Bb7  932.3275
5   C#6  554.3653  F#6  739.9888  B7   987.7666
6   D6   587.3295  G6   783.9909  C7   1046.502
7   D#6  622.254   G#6  830.6094  C#7  1108.731
8   E6   659.2551  A7   880       D7   1174.659
9   F6   698.4565  Bb7  932.3275  D#7  1244.508
10  F#6  739.9888  B7   987.7666  E7   1318.51
11  G6   783.9909  C7   1046.502  F7   1396.913
12  G#6  830.6094  C#7  1108.731  F#7  1479.978
13  A6   880       D7   1174.659  G7   1567.982
14  Bb6  932.3275  D#7  1244.508  G#7  1661.219
15  B6   987.7666  E7   1318.51   A8   1760
16  C6   1046.502  F7   1396.913  Bb8  1864.655
17  C#6  1108.731  F#7  1479.978  B8   1975.533
18  D6   1174.659  G7   1567.982  C8   2093.005
19  D#6  1244.508  G#7  1661.219  C#8  2217.461

+41 Frets

S   3              2              1

0   A6   440       D6   587.3295  G6   783.9909
1   Bb6  466.1638  D#6  622.254   G#6  830.6094
2   B6   493.8833  E6   659.2551  A7   880
3   C6   523.2511  F6   698.4565  Bb7  932.3275
4   C#6  554.3653  F#6  739.9888  B7   987.7666
5   D6   587.3295  G6   783.9909  C7   1046.502
6   D#6  622.254   G#6  830.6094  C#7  1108.731
7   E6   659.2551  A7   880       D7   1174.659
8   F6   698.4565  Bb7  932.3275  D#7  1244.508
9   F#6  739.9888  B7   987.7666  E7   1318.51
10  G6   783.9909  C7   1046.502  F7   1396.913
11  G#6  830.6094  C#7  1108.731  F#7  1479.978
12  A6   880       D7   1174.659  G7   1567.982
13  Bb6  932.3275  D#7  1244.508  G#7  1661.219
14  B6   987.7666  E7   1318.51   A8   1760
15  C6   1046.502  F7   1396.913  Bb8  1864.655
16  C#6  1108.731  F#7  1479.978  B8   1975.533
17  D6   1174.659  G7   1567.982  C8   2093.005
18  D#6  1244.508  G#7  1661.219  C#8  2217.461
19  E6   1318.51   A8   1760      D8   2349.318

+42 Frets

S   3              2              1

0   Bb6  466.1638  D#6  622.254   G#6  830.6094
1   B6   493.8833  E6   659.2551  A7   880
2   C6   523.2511  F6   698.4565  Bb7  932.3275
3   C#6  554.3653  F#6  739.9888  B7   987.7666
4   D6   587.3295  G6   783.9909  C7   1046.502
5   D#6  622.254   G#6  830.6094  C#7  1108.731
6   E6   659.2551  A7   880       D7   1174.659
7   F6   698.4565  Bb7  932.3275  D#7  1244.508
8   F#6  739.9888  B7   987.7666  E7   1318.51
9   G6   783.9909  C7   1046.502  F7   1396.913
10  G#6  830.6094  C#7  1108.731  F#7  1479.978
11  A6   880       D7   1174.659  G7   1567.982
12  Bb6  932.3275  D#7  1244.508  G#7  1661.219
13  B6   987.7666  E7   1318.51   A8   1760
14  C6   1046.502  F7   1396.913  Bb8  1864.655
15  C#6  1108.731  F#7  1479.978  B8   1975.533
16  D6   1174.659  G7   1567.982  C8   2093.005
17  D#6  1244.508  G#7  1661.219  C#8  2217.461
18  E6   1318.51   A8   1760      D8   2349.318
19  F6   1396.913  Bb8  1864.655  D#8  2489.016

+43 Frets

S   3              2              1

0   B6   493.8833  E6   659.2551  A7   880
1   C6   523.2511  F6   698.4565  Bb7  932.3275
2   C#6  554.3653  F#6  739.9888  B7   987.7666
3   D6   587.3295  G6   783.9909  C7   1046.502
4   D#6  622.254   G#6  830.6094  C#7  1108.731
5   E6   659.2551  A7   880       D7   1174.659
6   F6   698.4565  Bb7  932.3275  D#7  1244.508
7   F#6  739.9888  B7   987.7666  E7   1318.51
8   G6   783.9909  C7   1046.502  F7   1396.913
9   G#6  830.6094  C#7  1108.731  F#7  1479.978
10  A6   880       D7   1174.659  G7   1567.982
11  Bb6  932.3275  D#7  1244.508  G#7  1661.219
12  B6   987.7666  E7   1318.51   A8   1760
13  C6   1046.502  F7   1396.913  Bb8  1864.655
14  C#6  1108.731  F#7  1479.978  B8   1975.533
15  D6   1174.659  G7   1567.982  C8   2093.005
16  D#6  1244.508  G#7  1661.219  C#8  2217.461
17  E6   1318.51   A8   1760      D8   2349.318
18  F6   1396.913  Bb8  1864.655  D#8  2489.016
19  F#6  1479.978  B8   1975.533  E8   2637.02

+44 Frets

S   3              2              1

0   C6   523.2511  F6   698.4565  Bb7  932.3275
1   C#6  554.3653  F#6  739.9888  B7   987.7666
2   D6   587.3295  G6   783.9909  C7   1046.502
3   D#6  622.254   G#6  830.6094  C#7  1108.731
4   E6   659.2551  A7   880       D7   1174.659
5   F6   698.4565  Bb7  932.3275  D#7  1244.508
6   F#6  739.9888  B7   987.7666  E7   1318.51
7   G6   783.9909  C7   1046.502  F7   1396.913
8   G#6  830.6094  C#7  1108.731  F#7  1479.978
9   A6   880       D7   1174.659  G7   1567.982
10  Bb6  932.3275  D#7  1244.508  G#7  1661.219
11  B6   987.7666  E7   1318.51   A8   1760
12  C6   1046.502  F7   1396.913  Bb8  1864.655
13  C#6  1108.731  F#7  1479.978  B8   1975.533
14  D6   1174.659  G7   1567.982  C8   2093.005
15  D#6  1244.508  G#7  1661.219  C#8  2217.461
16  E6   1318.51   A8   1760      D8   2349.318
17  F6   1396.913  Bb8  1864.655  D#8  2489.016
18  F#6  1479.978  B8   1975.533  E8   2637.02
19  G6   1567.982  C8   2093.005  F8   2793.826

+45 Frets

S   3              2              1

0   C#6  554.3653  F#6  739.9888  B7   987.7666
1   D6   587.3295  G6   783.9909  C7   1046.502
2   D#6  622.254   G#6  830.6094  C#7  1108.731
3   E6   659.2551  A7   880       D7   1174.659
4   F6   698.4565  Bb7  932.3275  D#7  1244.508
5   F#6  739.9888  B7   987.7666  E7   1318.51
6   G6   783.9909  C7   1046.502  F7   1396.913
7   G#6  830.6094  C#7  1108.731  F#7  1479.978
8   A6   880       D7   1174.659  G7   1567.982
9   Bb6  932.3275  D#7  1244.508  G#7  1661.219
10  B6   987.7666  E7   1318.51   A8   1760
11  C6   1046.502  F7   1396.913  Bb8  1864.655
12  C#6  1108.731  F#7  1479.978  B8   1975.533
13  D6   1174.659  G7   1567.982  C8   2093.005
14  D#6  1244.508  G#7  1661.219  C#8  2217.461
15  E6   1318.51   A8   1760      D8   2349.318
16  F6   1396.913  Bb8  1864.655  D#8  2489.016
17  F#6  1479.978  B8   1975.533  E8   2637.02
18  G6   1567.982  C8   2093.005  F8   2793.826
19  G#6  1661.219  C#8  2217.461  F#8  2959.955

+46 Frets

S   3              2              1

0   D6   587.3295  G6   783.9909  C7   1046.502
1   D#6  622.254   G#6  830.6094  C#7  1108.731
2   E6   659.2551  A7   880       D7   1174.659
3   F6   698.4565  Bb7  932.3275  D#7  1244.508
4   F#6  739.9888  B7   987.7666  E7   1318.51
5   G6   783.9909  C7   1046.502  F7   1396.913
6   G#6  830.6094  C#7  1108.731  F#7  1479.978
7   A6   880       D7   1174.659  G7   1567.982
8   Bb6  932.3275  D#7  1244.508  G#7  1661.219
9   B6   987.7666  E7   1318.51   A8   1760
10  C6   1046.502  F7   1396.913  Bb8  1864.655
11  C#6  1108.731  F#7  1479.978  B8   1975.533
12  D6   1174.659  G7   1567.982  C8   2093.005
13  D#6  1244.508  G#7  1661.219  C#8  2217.461
14  E6   1318.51   A8   1760      D8   2349.318
15  F6   1396.913  Bb8  1864.655  D#8  2489.016
16  F#6  1479.978  B8   1975.533  E8   2637.02
17  G6   1567.982  C8   2093.005  F8   2793.826
18  G#6  1661.219  C#8  2217.461  F#8  2959.955
19  A7   1760      D8   2349.318  G8   3135.963

+47 Frets

S   3              2              1

0   D#6  622.254   G#6  830.6094  C#7  1108.731
1   E6   659.2551  A7   880       D7   1174.659
2   F6   698.4565  Bb7  932.3275  D#7  1244.508
3   F#6  739.9888  B7   987.7666  E7   1318.51
4   G6   783.9909  C7   1046.502  F7   1396.913
5   G#6  830.6094  C#7  1108.731  F#7  1479.978
6   A6   880       D7   1174.659  G7   1567.982
7   Bb6  932.3275  D#7  1244.508  G#7  1661.219
8   B6   987.7666  E7   1318.51   A8   1760
9   C6   1046.502  F7   1396.913  Bb8  1864.655
10  C#6  1108.731  F#7  1479.978  B8   1975.533
11  D6   1174.659  G7   1567.982  C8   2093.005
12  D#6  1244.508  G#7  1661.219  C#8  2217.461
13  E6   1318.51   A8   1760      D8   2349.318
14  F6   1396.913  Bb8  1864.655  D#8  2489.016
15  F#6  1479.978  B8   1975.533  E8   2637.02
16  G6   1567.982  C8   2093.005  F8   2793.826
17  G#6  1661.219  C#8  2217.461  F#8  2959.955
18  A7   1760      D8   2349.318  G8   3135.963
19  Bb7  1864.655  D#8  2489.016  G#8  3322.438

+48 Frets

S   3              2              1

0   E6   659.2551  A7   880       D7   1174.659
1   F6   698.4565  Bb7  932.3275  D#7  1244.508
2   F#6  739.9888  B7   987.7666  E7   1318.51
3   G6   783.9909  C7   1046.502  F7   1396.913
4   G#6  830.6094  C#7  1108.731  F#7  1479.978
5   A6   880       D7   1174.659  G7   1567.982
6   Bb6  932.3275  D#7  1244.508  G#7  1661.219
7   B6   987.7666  E7   1318.51   A8   1760
8   C6   1046.502  F7   1396.913  Bb8  1864.655
9   C#6  1108.731  F#7  1479.978  B8   1975.533
10  D6   1174.659  G7   1567.982  C8   2093.005
11  D#6  1244.508  G#7  1661.219  C#8  2217.461
12  E6   1318.51   A8   1760      D8   2349.318
13  F6   1396.913  Bb8  1864.655  D#8  2489.016
14  F#6  1479.978  B8   1975.533  E8   2637.02
15  G6   1567.982  C8   2093.005  F8   2793.826
16  G#6  1661.219  C#8  2217.461  F#8  2959.955
17  A7   1760      D8   2349.318  G8   3135.963
18  Bb7  1864.655  D#8  2489.016  G#8  3322.438
19  B7   1975.533  E8   2637.02   A9   3520

+49 Frets

S   3              2              1

0   F6   698.4565  Bb7  932.3275  D#7  1244.508
1   F#6  739.9888  B7   987.7666  E7   1318.51
2   G6   783.9909  C7   1046.502  F7   1396.913
3   G#6  830.6094  C#7  1108.731  F#7  1479.978
4   A6   880       D7   1174.659  G7   1567.982
5   Bb6  932.3275  D#7  1244.508  G#7  1661.219
6   B6   987.7666  E7   1318.51   A8   1760
7   C6   1046.502  F7   1396.913  Bb8  1864.655
8   C#6  1108.731  F#7  1479.978  B8   1975.533
9   D6   1174.659  G7   1567.982  C8   2093.005
10  D#6  1244.508  G#7  1661.219  C#8  2217.461
11  E6   1318.51   A8   1760      D8   2349.318
12  F6   1396.913  Bb8  1864.655  D#8  2489.016
13  F#6  1479.978  B8   1975.533  E8   2637.02
14  G6   1567.982  C8   2093.005  F8   2793.826
15  G#6  1661.219  C#8  2217.461  F#8  2959.955
16  A7   1760      D8   2349.318  G8   3135.963
17  Bb7  1864.655  D#8  2489.016  G#8  3322.438
18  B7   1975.533  E8   2637.02   A9   3520
19  C7   2093.005  F8   2793.826  Bb9  3729.31

+50 Frets

S   3              2              1

0   F#6  739.9888  B7   987.7666  E7   1318.51
1   G6   783.9909  C7   1046.502  F7   1396.913
2   G#6  830.6094  C#7  1108.731  F#7  1479.978
3   A6   880       D7   1174.659  G7   1567.982
4   Bb6  932.3275  D#7  1244.508  G#7  1661.219
5   B6   987.7666  E7   1318.51   A8   1760
6   C6   1046.502  F7   1396.913  Bb8  1864.655
7   C#6  1108.731  F#7  1479.978  B8   1975.533
8   D6   1174.659  G7   1567.982  C8   2093.005
9   D#6  1244.508  G#7  1661.219  C#8  2217.461
10  E6   1318.51   A8   1760      D8   2349.318
11  F6   1396.913  Bb8  1864.655  D#8  2489.016
12  F#6  1479.978  B8   1975.533  E8   2637.02
13  G6   1567.982  C8   2093.005  F8   2793.826
14  G#6  1661.219  C#8  2217.461  F#8  2959.955
15  A7   1760      D8   2349.318  G8   3135.963
16  Bb7  1864.655  D#8  2489.016  G#8  3322.438
17  B7   1975.533  E8   2637.02   A9   3520
18  C7   2093.005  F8   2793.826  Bb9  3729.31
19  C#7  2217.461  F#8  2959.955  B9   3951.066

+51 Frets

S   3              2              1

0   G6   783.9909  C7   1046.502  F7   1396.913
1   G#6  830.6094  C#7  1108.731  F#7  1479.978
2   A6   880       D7   1174.659  G7   1567.982
3   Bb6  932.3275  D#7  1244.508  G#7  1661.219
4   B6   987.7666  E7   1318.51   A8   1760
5   C6   1046.502  F7   1396.913  Bb8  1864.655
6   C#6  1108.731  F#7  1479.978  B8   1975.533
7   D6   1174.659  G7   1567.982  C8   2093.005
8   D#6  1244.508  G#7  1661.219  C#8  2217.461
9   E6   1318.51   A8   1760      D8   2349.318
10  F6   1396.913  Bb8  1864.655  D#8  2489.016
11  F#6  1479.978  B8   1975.533  E8   2637.02
12  G6   1567.982  C8   2093.005  F8   2793.826
13  G#6  1661.219  C#8  2217.461  F#8  2959.955
14  A7   1760      D8   2349.318  G8   3135.963
15  Bb7  1864.655  D#8  2489.016  G#8  3322.438
16  B7   1975.533  E8   2637.02   A9   3520
17  C7   2093.005  F8   2793.826  Bb9  3729.31
18  C#7  2217.461  F#8  2959.955  B9   3951.066
19  D7   2349.318  G8   3135.963  C9   4186.009

+52 Frets

S   3              2              1

0   G#6  830.6094  C#7  1108.731  F#7  1479.978
1   A6   880       D7   1174.659  G7   1567.982
2   Bb6  932.3275  D#7  1244.508  G#7  1661.219
3   B6   987.7666  E7   1318.51   A8   1760
4   C6   1046.502  F7   1396.913  Bb8  1864.655
5   C#6  1108.731  F#7  1479.978  B8   1975.533
6   D6   1174.659  G7   1567.982  C8   2093.005
7   D#6  1244.508  G#7  1661.219  C#8  2217.461
8   E6   1318.51   A8   1760      D8   2349.318
9   F6   1396.913  Bb8  1864.655  D#8  2489.016
10  F#6  1479.978  B8   1975.533  E8   2637.02
11  G6   1567.982  C8   2093.005  F8   2793.826
12  G#6  1661.219  C#8  2217.461  F#8  2959.955
13  A7   1760      D8   2349.318  G8   3135.963
14  Bb7  1864.655  D#8  2489.016  G#8  3322.438
15  B7   1975.533  E8   2637.02   A9   3520
16  C7   2093.005  F8   2793.826  Bb9  3729.31
17  C#7  2217.461  F#8  2959.955  B9   3951.066
18  D7   2349.318  G8   3135.963  C9   4186.009
19  D#7  2489.016  G#8  3322.438  C#9  4434.922
#STOP (Lower +xx number by 1)
+54 Frets

S   4              3              2              1

0   A6   880       D7   1174.659  G7   1567.982  C8    2093.005
1   Bb6  932.3275  D#7  1244.508  G#7  1661.219  C#8   2217.461
2   B6   987.7666  E7   1318.51   A8   1760      D8    2349.318
3   C6   1046.502  F7   1396.913  Bb8  1864.655  D#8   2489.016
4   C#6  1108.731  F#7  1479.978  B8   1975.533  E8    2637.02
5   D6   1174.659  G7   1567.982  C8   2093.005  F8    2793.826
6   D#6  1244.508  G#7  1661.219  C#8  2217.461  F#8   2959.955
7   E6   1318.51   A8   1760      D8   2349.318  G8    3135.963
8   F6   1396.913  Bb8  1864.655  D#8  2489.016  G#8   3322.438
9   F#6  1479.978  B8   1975.533  E8   2637.02   A9    3520
10  G6   1567.982  C8   2093.005  F8   2793.826  Bb9   3729.31
11  G#6  1661.219  C#8  2217.461  F#8  2959.955  B9    3951.066
12  A7   1760      D8   2349.318  G8   3135.963  C9    4186.009
13  Bb7  1864.655  D#8  2489.016  G#8  3322.438  C#9   4434.922
14  B7   1975.533  E8   2637.02   A9   3520      D9    4698.636
15  C7   2093.005  F8   2793.826  Bb9  3729.31   D#9   4978.032
16  C#7  2217.461  F#8  2959.955  B9   3951.066  E9    5274.041
17  D7   2349.318  G8   3135.963  C9   4186.009  F9    5587.652
18  D#7  2489.016  G#8  3322.438  C#9  4434.922  F#9   5919.911
19  E7   2637.02   A9   3520      D9   4698.636  G9    6271.927

+55 Frets

S   4              3              2              1

0   Bb6  932.3275  D#7  1244.508  G#7  1661.219  C#8   2217.461
1   B6   987.7666  E7   1318.51   A8   1760      D8    2349.318
2   C6   1046.502  F7   1396.913  Bb8  1864.655  D#8   2489.016
3   C#6  1108.731  F#7  1479.978  B8   1975.533  E8    2637.02
4   D6   1174.659  G7   1567.982  C8   2093.005  F8    2793.826
5   D#6  1244.508  G#7  1661.219  C#8  2217.461  F#8   2959.955
6   E6   1318.51   A8   1760      D8   2349.318  G8    3135.963
7   F6   1396.913  Bb8  1864.655  D#8  2489.016  G#8   3322.438
8   F#6  1479.978  B8   1975.533  E8   2637.02   A9    3520
9   G6   1567.982  C8   2093.005  F8   2793.826  Bb9   3729.31
10  G#6  1661.219  C#8  2217.461  F#8  2959.955  B9    3951.066
11  A7   1760      D8   2349.318  G8   3135.963  C9    4186.009
12  Bb7  1864.655  D#8  2489.016  G#8  3322.438  C#9   4434.922
13  B7   1975.533  E8   2637.02   A9   3520      D9    4698.636
14  C7   2093.005  F8   2793.826  Bb9  3729.31   D#9   4978.032
15  C#7  2217.461  F#8  2959.955  B9   3951.066  E9    5274.041
16  D7   2349.318  G8   3135.963  C9   4186.009  F9    5587.652
17  D#7  2489.016  G#8  3322.438  C#9  4434.922  F#9   5919.911
18  E7   2637.02   A9   3520      D9   4698.636  G9    6271.927
19  F7   2793.826  Bb9  3729.31   D#9  4978.032  G#9   6644.875

+56 Frets

S   4              3              2              1

0   B6   987.7666  E7   1318.51   A8   1760      D8    2349.318
1   C6   1046.502  F7   1396.913  Bb8  1864.655  D#8   2489.016
2   C#6  1108.731  F#7  1479.978  B8   1975.533  E8    2637.02
3   D6   1174.659  G7   1567.982  C8   2093.005  F8    2793.826
4   D#6  1244.508  G#7  1661.219  C#8  2217.461  F#8   2959.955
5   E6   1318.51   A8   1760      D8   2349.318  G8    3135.963
6   F6   1396.913  Bb8  1864.655  D#8  2489.016  G#8   3322.438
7   F#6  1479.978  B8   1975.533  E8   2637.02   A9    3520
8   G6   1567.982  C8   2093.005  F8   2793.826  Bb9   3729.31
9   G#6  1661.219  C#8  2217.461  F#8  2959.955  B9    3951.066
10  A7   1760      D8   2349.318  G8   3135.963  C9    4186.009
11  Bb7  1864.655  D#8  2489.016  G#8  3322.438  C#9   4434.922
12  B7   1975.533  E8   2637.02   A9   3520      D9    4698.636
13  C7   2093.005  F8   2793.826  Bb9  3729.31   D#9   4978.032
14  C#7  2217.461  F#8  2959.955  B9   3951.066  E9    5274.041
15  D7   2349.318  G8   3135.963  C9   4186.009  F9    5587.652
16  D#7  2489.016  G#8  3322.438  C#9  4434.922  F#9   5919.911
17  E7   2637.02   A9   3520      D9   4698.636  G9    6271.927
18  F7   2793.826  Bb9  3729.31   D#9  4978.032  G#9   6644.875
19  F#7  2959.955  B9   3951.066  E9   5274.041  A10   7040

+57 Frets

S   4              3              2               1

0   C6   1046.502  F7   1396.913  Bb8   1864.655  D#8   2489.016
1   C#6  1108.731  F#7  1479.978  B8    1975.533  E8    2637.02
2   D6   1174.659  G7   1567.982  C8    2093.005  F8    2793.826
3   D#6  1244.508  G#7  1661.219  C#8   2217.461  F#8   2959.955
4   E6   1318.51   A8   1760      D8    2349.318  G8    3135.963
5   F6   1396.913  Bb8  1864.655  D#8   2489.016  G#8   3322.438
6   F#6  1479.978  B8   1975.533  E8    2637.02   A9    3520
7   G6   1567.982  C8   2093.005  F8    2793.826  Bb9   3729.31
8   G#6  1661.219  C#8  2217.461  F#8   2959.955  B9    3951.066
9   A7   1760      D8   2349.318  G8    3135.963  C9    4186.009
10  Bb7  1864.655  D#8  2489.016  G#8   3322.438  C#9   4434.922
11  B7   1975.533  E8   2637.02   A9    3520      D9    4698.636
12  C7   2093.005  F8   2793.826  Bb9   3729.31   D#9   4978.032
13  C#7  2217.461  F#8  2959.955  B9    3951.066  E9    5274.041
14  D7   2349.318  G8   3135.963  C9    4186.009  F9    5587.652
15  D#7  2489.016  G#8  3322.438  C#9   4434.922  F#9   5919.911
16  E7   2637.02   A9   3520      D9    4698.636  G9    6271.927
17  F7   2793.826  Bb9  3729.31   D#9   4978.032  G#9   6644.875
18  F#7  2959.955  B9   3951.066  E9    5274.041  A10   7040
19  G7   3135.963  C9   4186.009  F9    5587.652  Bb10  7458.62

+58 Frets

S   4              3              2               1

0   C#6  1108.731  F#7  1479.978  B8    1975.533  E8    2637.02
1   D6   1174.659  G7   1567.982  C8    2093.005  F8    2793.826
2   D#6  1244.508  G#7  1661.219  C#8   2217.461  F#8   2959.955
3   E6   1318.51   A8   1760      D8    2349.318  G8    3135.963
4   F6   1396.913  Bb8  1864.655  D#8   2489.016  G#8   3322.438
5   F#6  1479.978  B8   1975.533  E8    2637.02   A9    3520
6   G6   1567.982  C8   2093.005  F8    2793.826  Bb9   3729.31
7   G#6  1661.219  C#8  2217.461  F#8   2959.955  B9    3951.066
8   A7   1760      D8   2349.318  G8    3135.963  C9    4186.009
9   Bb7  1864.655  D#8  2489.016  G#8   3322.438  C#9   4434.922
10  B7   1975.533  E8   2637.02   A9    3520      D9    4698.636
11  C7   2093.005  F8   2793.826  Bb9   3729.31   D#9   4978.032
12  C#7  2217.461  F#8  2959.955  B9    3951.066  E9    5274.041
13  D7   2349.318  G8   3135.963  C9    4186.009  F9    5587.652
14  D#7  2489.016  G#8  3322.438  C#9   4434.922  F#9   5919.911
15  E7   2637.02   A9   3520      D9    4698.636  G9    6271.927
16  F7   2793.826  Bb9  3729.31   D#9   4978.032  G#9   6644.875
17  F#7  2959.955  B9   3951.066  E9    5274.041  A10   7040
18  G7   3135.963  C9   4186.009  F9    5587.652  Bb10  7458.62
19  G#7  3322.438  C#9  4434.922  F#9   5919.911  B10   7902.133

+59 Frets

S   4              3              2               1

0   D6   1174.659  G7   1567.982  C8    2093.005  F8    2793.826
1   D#6  1244.508  G#7  1661.219  C#8   2217.461  F#8   2959.955
2   E6   1318.51   A8   1760      D8    2349.318  G8    3135.963
3   F6   1396.913  Bb8  1864.655  D#8   2489.016  G#8   3322.438
4   F#6  1479.978  B8   1975.533  E8    2637.02   A9    3520
5   G6   1567.982  C8   2093.005  F8    2793.826  Bb9   3729.31
6   G#6  1661.219  C#8  2217.461  F#8   2959.955  B9    3951.066
7   A7   1760      D8   2349.318  G8    3135.963  C9    4186.009
8   Bb7  1864.655  D#8  2489.016  G#8   3322.438  C#9   4434.922
9   B7   1975.533  E8   2637.02   A9    3520      D9    4698.636
10  C7   2093.005  F8   2793.826  Bb9   3729.31   D#9   4978.032
11  C#7  2217.461  F#8  2959.955  B9    3951.066  E9    5274.041
12  D7   2349.318  G8   3135.963  C9    4186.009  F9    5587.652
13  D#7  2489.016  G#8  3322.438  C#9   4434.922  F#9   5919.911
14  E7   2637.02   A9   3520      D9    4698.636  G9    6271.927
15  F7   2793.826  Bb9  3729.31   D#9   4978.032  G#9   6644.875
16  F#7  2959.955  B9   3951.066  E9    5274.041  A10   7040
17  G7   3135.963  C9   4186.009  F9    5587.652  Bb10  7458.62
18  G#7  3322.438  C#9  4434.922  F#9   5919.911  B10   7902.133
19  A8   3520      D9   4698.636  G9    6271.927  C10   8372.018

+60 Frets

S   4              3              2               1

0   D#6  1244.508  G#7  1661.219  C#8   2217.461  F#8   2959.955
1   E6   1318.51   A8   1760      D8    2349.318  G8    3135.963
2   F6   1396.913  Bb8  1864.655  D#8   2489.016  G#8   3322.438
3   F#6  1479.978  B8   1975.533  E8    2637.02   A9    3520
4   G6   1567.982  C8   2093.005  F8    2793.826  Bb9   3729.31
5   G#6  1661.219  C#8  2217.461  F#8   2959.955  B9    3951.066
6   A7   1760      D8   2349.318  G8    3135.963  C9    4186.009
7   Bb7  1864.655  D#8  2489.016  G#8   3322.438  C#9   4434.922
8   B7   1975.533  E8   2637.02   A9    3520      D9    4698.636
9   C7   2093.005  F8   2793.826  Bb9   3729.31   D#9   4978.032
10  C#7  2217.461  F#8  2959.955  B9    3951.066  E9    5274.041
11  D7   2349.318  G8   3135.963  C9    4186.009  F9    5587.652
